t,f1,f2
0.058000000000000634,83.80232095948966,-540.1542892590442
0.05900000000000066,83.25812130370346,-548.2352788859988
0.06000000000000069,82.7058700180715,-556.2574196605523
0.06100000000000072,82.14562633826694,-564.2199389929009
0.06200000000000075,81.57745026938544,-572.122070640045
0.06300000000000078,81.00140257956163,-579.9630547792195
0.0640000000000008,80.41754479351252,-587.7421380806467
0.06500000000000083,79.82593918600823,-595.458573779604
0.06600000000000086,79.22664877527143,-603.1116217478011
0.06700000000000089,78.61973731630529,-610.7005485640547
0.06800000000000092,78.00526929415142,-618.2246275842588
0.06900000000000095,77.38330991707812,-625.6831390106443
0.07000000000000098,76.75392510969989,-633.0753699603167
0.071000000000001,76.11718150602819,-640.400614533069
0.07200000000000104,75.47314644245532,-647.6581738784641
0.07300000000000106,74.82188795067164,-654.8473562621772
0.07400000000000109,74.16347475051623,-661.9674771315936
0.07500000000000112,73.49797624276312,-669.0178591806579
0.07600000000000115,72.82546250184213,-675.9978324139631
0.07700000000000118,72.14600426849684,-682.90673421008
0.07800000000000121,71.45967294237927,-689.7439093841147
0.07900000000000124,70.7665405745822,-696.5087102494937
0.08000000000000126,70.06667986011028,-703.200496678967
0.0810000000000013,69.36016413029081,-709.8186361648266
0.08200000000000132,68.64706734512404,-716.3625038783308
0.08300000000000135,67.92746408557522,-722.831482728333
0.08400000000000138,67.20142954580767,-729.224963419108
0.08500000000000141,66.46903952535904,-735.5423445073668
0.08600000000000144,65.73037042126049,-741.7830324584629
0.08700000000000147,64.98549922010046,-747.9464417017748
0.0880000000000015,64.2345034900332,-754.0319946852685
0.08900000000000152,63.477461372733366,-760.0391219292286
0.09000000000000155,62.714451575296955,-765.9672620791565
0.09100000000000158,61.945553362090244,-771.8158619578304
0.09200000000000161,61.17084654654665,-777.5843766165202
0.09300000000000164,60.39041148291305,-783.2722693853564
0.09400000000000167,59.604329057946146,-788.8790119228428
0.0950000000000017,58.8126806825596,-794.4040842645151
0.09600000000000172,58.015548283423094,-799.8469748707374
0.09700000000000175,57.21301429451389,-805.20718067363
0.09800000000000178,56.405161648622084,-810.4842071231291
0.09900000000000181,55.592073768810074,-815.6775682321703
0.10000000000000184,54.77383455982731,-820.7867866209958
0.10100000000000187,53.950528399481136,-825.8113935605763
0.1020000000000019,53.12224012996491,-830.7509290151485
0.10300000000000192,52.28905504914365,-835.6049416838603
0.10400000000000195,51.451058901798824,-840.3729890415229
0.10500000000000198,50.60833787083258,-845.0546373784665
0.10600000000000201,49.76097856843271,-849.6494618394913
0.10700000000000204,48.90906802719904,-854.1570464619181
0.10800000000000207,48.0526936912324,-858.576984212726
0.1090000000000021,47.191943407186564,-862.9088770247848
0.11000000000000212,46.32690541528482,-867.1523358321667
0.11100000000000215,45.45766834030135,-871.3069806045456
0.11200000000000218,44.58432118250897,-875.372440380672
0.11300000000000221,43.706953308593484,-879.3483533009261
0.11400000000000224,42.82565444253637,-883.2343666389461
0.11500000000000227,41.940514656465965,-887.0301368323259
0.1160000000000023,41.05162436147866,-890.7353295123801
0.11700000000000232,40.159074298430504,-894.3496195329786
0.11800000000000235,39.262955528700836,-897.872690998442
0.11900000000000238,38.36335942492811,-901.3042372904977
0.12000000000000241,37.460377661719576,-904.6439610942974
0.12100000000000244,36.554102206334996,-907.891574423491
0.12200000000000247,35.6446253093462,-911.0467986443531
0.1230000000000025,34.73203949527278,-914.1093644989656
0.12400000000000252,33.816437553195,-917.0790121274483
0.12500000000000255,32.89791252734502,-919.955491089242
0.12600000000000244,31.976557707677486,-922.7385603834357
0.12700000000000233,31.052466620419963,-925.4279884681433
0.12800000000000222,30.125733018604702,-928.0235532789233
0.1290000000000021,29.196450872582318,-930.5250422462409
0.130000000000002,28.26471436051863,-932.9322523119749
0.1310000000000019,27.33061785887532,-935.2449899449623
0.13200000000000178,26.39425593287567,-937.4630711555842
0.13300000000000167,25.455723326956083,-939.586321509392
0.13400000000000156,24.5151149552045,-941.6145761397677
0.13500000000000145,23.57252589178664,-943.5476797596253
0.13600000000000134,22.628051361361045,-945.3854866721464
0.13700000000000123,21.68178672948383,-947.1278607805522
0.13800000000000112,20.733827493004156,-948.77467559691
0.139000000000001,19.784269270451382,-950.3258142499768
0.1400000000000009,18.833207792414875,-951.7811694920756
0.1410000000000008,17.880738891917364,-953.1406437050074
0.14200000000000068,16.926958494782948,-954.404148904996
0.14300000000000057,15.971962610000627,-955.5716067466689
0.14400000000000046,15.015847320084216,-956.6429485260712
0.14500000000000035,14.05870877142992,-957.6181151827157
0.14600000000000024,13.100643164672201,-958.4970573006649
0.14700000000000013,12.141746745039082,-959.2797351086531
0.14800000000000002,11.182115792707842,-959.9661184792391
0.1489999999999999,10.221846613161995,-960.5561869269981
0.1499999999999998,9.261035527550586,-961.0499296057509
0.1509999999999997,8.299778863050742,-961.4473453048276
0.15199999999999958,7.3381729432344,-961.7484424443741
0.15299999999999947,6.376314078440288,-961.9532390696955
0.15399999999999936,5.414298556151938,-962.0617628446407
0.15499999999999925,4.4522226313829005,-962.0740510440278
0.15599999999999914,3.490182517069921,-961.9901505451154
0.15699999999999903,2.5282743744751897,-961.8101178181132
0.15799999999999892,1.5665943035985146,-961.534018915744
0.1589999999999988,0.6052383336004363,-961.161929461848
0.1599999999999987,-0.3556975867627992,-960.6939346390387
0.1609999999999986,-1.3161175986914475,-960.1301291754083
0.16199999999999848,-2.275925942880701,-959.4706173302874
0.16299999999999837,-3.235026969044413,-958.7155128790548
0.16399999999999826,-4.193325145423158,-957.8649390970089
0.16499999999999815,-5.1507250682756895,-956.9190287422915
0.16599999999999804,-6.107131471352869,-955.8779240378778
0.16699999999999793,-7.06244923535308,-954.741776652625
0.16799999999999782,-8.016583397358273,-953.5107476813885
0.1689999999999977,-8.969439160249596,-952.1850076242035
0.1699999999999976,-9.920921902101824,-950.7647363645399
0.1709999999999975,-10.870937185555496,-949.2501231466259
0.17199999999999738,-11.819390767165967,-947.6413665518509
0.17299999999999727,-12.766188606728385,-945.9386744742441
0.17399999999999716,-13.711236876577678,-944.1422640950359
0.17499999999999705,-14.65444197086267,-942.252361856303
0.17599999999999694,-15.59571051479336,-940.2692034337005
0.17699999999999683,-16.53494937386049,-938.1930337082847
0.17799999999999672,-17.472065663026473,-936.0241067374292
0.1789999999999966,-18.40696675588681,-933.7626857248408
0.1799999999999965,-19.339560293801025,-931.4090429896709
0.18099999999999639,-20.269754194992313,-928.9634599347365
0.18199999999999628,-21.19745666361496,-926.4262270138457
0.18299999999999617,-22.122576198788604,-923.7976436982349
0.18399999999999606,-23.045021603598503,-921.0780184421229
0.18499999999999595,-23.964701994060942,-918.2676686473819
0.18599999999999584,-24.881526808052882,-915.3669206273336
0.18699999999999573,-25.79540581420488,-912.3761095696713
0.18799999999999562,-26.70624912075662,-909.2955794985147
0.1889999999999955,-27.613967184373998,-906.1256832355971
0.1899999999999954,-28.51847081892691,-902.866782360597
0.19099999999999528,-29.419671204227114,-899.5192471706102
0.19199999999999517,-30.317479894724915,-896.0834566387722
0.19299999999999506,-31.21180882816424,-892.559798372034
0.19399999999999495,-32.10257033419495,-888.9486685680965
0.19499999999999484,-32.98967714294173,-885.250471971504
0.19599999999999473,-33.87304239352864,-881.465621828911
0.19699999999999462,-34.752579642558494,-877.5945398435153
0.1979999999999945,-35.62820287254626,-873.6376561286743
0.1989999999999944,-36.49982650030573,-869.5954091606985
0.1999999999999943,-37.36736538528849,-865.4682457308359
0.20099999999999418,-38.23073483787455,-861.2566208964465
0.20199999999999407,-39.08985062761369,-856.9609979313792
0.20299999999999396,-39.94462899141685,-852.5818482755456
0.20399999999999385,-40.79498664169652,-848.1196514837089
0.20499999999999374,-41.64084077445579,-843.5748951734836
0.20599999999999363,-42.48210907732483,-838.948074972555
0.20699999999999352,-43.31870973754424,-834.2396944651263
0.2079999999999934,-44.150561449894504,-829.450265137596
0.2089999999999933,-44.97758342457063,-824.5803063234715
0.2099999999999932,-45.79969539500154,-819.6303451475268
0.21099999999999308,-46.61681762561291,-814.6009164692092
0.21199999999999297,-47.428870919533445,-809.4925628253011
0.21299999999999286,-48.235776626243,-804.3058343718427
0.21399999999999275,-49.037456649162756,-799.0412888253212
0.21499999999999264,-49.83383345318572,-793.6994914031338
0.21599999999999253,-50.624830072147795,-788.2810147633338
0.21699999999999242,-51.410370116237765,-782.7864389436564
0.2179999999999923,-52.19037777934644,-777.2163512998436
0.2189999999999922,-52.96477784635329,-771.5713464432644
0.2199999999999921,-53.733495700350794,-765.8520261778435
0.22099999999999198,-54.496457329805075,-760.0589994363
0.22199999999999187,-55.253589335652585,-754.1928822157066
0.22299999999999176,-56.004818938331866,-748.2542975123743
0.22399999999999165,-56.75007398475005,-742.2438752560705
0.22499999999999154,-57.48928295518306,-736.1622522435762
0.22599999999999143,-58.22237497010922,-730.0100720715902
0.22699999999999132,-58.94927979697532,-723.7879850689868
0.2279999999999912,-59.66992785689462,-717.4966482284347
0.2289999999999911,-60.384250231276184,-711.1367251373833
0.229999999999991,-61.09217866838502,-704.7088859084249
0.23099999999999088,-61.793645589831954,-698.2138071090392
0.23199999999999077,-62.48858409699329,-691.6521716907263
0.23299999999999066,-63.17692797735909,-685.0246689175398
0.23399999999999055,-63.85861171080971,-678.33199429402
0.23499999999999044,-64.53357047582008,-671.5748494925451
0.23599999999999033,-65.20174015559093,-664.7539422800967
0.23699999999999022,-65.86305734410648,-657.8699864444557
0.2379999999999901,-66.51745935211822,-650.923701719832
0.23899999999999,-67.16488421305394,-643.9158137119372
0.2399999999999899,-67.80527068885131,-636.8470538225081
0.24099999999998978,-68.4385582757163,-629.7181591732888
0.24199999999998967,-69.0646872098045,-622.529872529476
0.24299999999998956,-69.68359847282656,-615.2829422226428
0.24399999999998945,-70.2952337975754,-607.978122073142
0.24499999999998934,-70.89953567337629,-600.6161713119982
0.24599999999998923,-71.49644735145814,-593.1978545023021
0.24699999999998912,-72.08591285024596,-585.7239414601066
0.247999999999989,-72.66787696057415,-578.195207174841
0.2489999999999889,-73.2422852508199,-570.612431729244
0.2499999999999888,-73.80908407195622,-562.9764002188316
0.2509999999999887,-74.36822056252444,-555.2879026709
0.25199999999998857,-74.91964265352506,-547.5477339630803
0.25299999999998846,-75.46329907322723,-539.7566937414447
0.25399999999998835,-75.9991393518962,-531.9155863381803
0.25499999999998824,-76.527113826438,-524.0252206888331
0.2559999999999881,-77.04717364496109,-516.0864102491344
0.256999999999988,-77.55927077125516,-508.099972911418
0.2579999999999879,-78.06335798918546,-500.0667309206327
0.2589999999999878,-78.55938890700335,-491.9875107899646
0.2599999999999877,-79.04731796157216,-483.8631432160724
0.2609999999999876,-79.52710042250816,-475.6944629939486
0.26199999999998747,-79.99869239623627,-467.48230893141306
0.26299999999998736,-80.46205082995972,-459.2275237632475
0.26399999999998724,-80.91713351554426,-450.93095406498117
0.26499999999998713,-81.36389909331548,-442.5934501663349
0.265999999999987,-81.80230705576942,-434.21586606433374
0.2669999999999869,-82.2323177511966,-425.79905933609626
0.2679999999999868,-82.65389238721829,-417.34389105130896
0.2689999999999867,-83.06699303423497,-408.8512256843962
0.2699999999999866,-83.47158262878749,-400.32193102639263
0.2709999999999865,-83.86762497682892,-391.7568780965287
0.27199999999998636,-84.2550847569089,-383.1569410535381
0.27299999999998625,-84.63392752326844,-374.5229971066945
0.27399999999998614,-85.0041197088459,-365.85592642658844
0.27499999999998603,-85.3656286281937,-357.15661205565306
0.2759999999999859,-85.71842248030516,-348.4259398184469
0.2769999999999858,-86.06247035135179,-339.6647982317039
0.2779999999999857,-86.39774221733035,-330.87407841415796
0.2789999999999856,-86.72420894661968,-322.05467399615446
0.2799999999999855,-87.04184230244708,-313.2074810290548
0.2809999999999854,-87.35061494526376,-304.3333978944431
0.28199999999998526,-87.65050043502987,-295.43332521314767
0.28299999999998515,-87.94147323340792,-286.50816575408237
0.28399999999998504,-88.22350870586546,-277.55882434291897
0.28499999999998493,-88.49658312368594,-268.5862077706003
0.2859999999999848,-88.76067366588805,-259.5912247017019
0.2869999999999847,-89.01575842105383,-250.57478558265254
0.2879999999999846,-89.26181638906435,-241.53780254982274
0.2889999999999845,-89.49882748274362,-232.4811893374889
0.2899999999999844,-89.72677252941048,-223.40586118568592
0.29099999999998427,-89.94563327233834,-214.31273474795353
0.29199999999998416,-90.15539237212232,-205.20272799898805
0.29299999999998405,-90.35603340795437,-196.0767601422084
0.29399999999998394,-90.5475408788057,-186.93575151724502
0.29499999999998383,-90.72990020451664,-177.78062350736198
0.2959999999999837,-90.903097726794,-168.61229844682077
0.2969999999999836,-91.06712071011577,-159.4316995281951
0.2979999999999835,-91.22195734254298,-150.2397507096467
0.2989999999999834,-91.367596736439,-141.03737662217034
0.2999999999999833,-91.50402892909597,-131.82550247681877
0.30099999999998317,-91.6312448832684,-122.60505397191488
0.30199999999998306,-91.74923648761421,-113.37695720026284
0.30299999999998295,-91.85799655704255,-104.14213855636518
0.30399999999998284,-91.9575188329694,-94.90152464365661
0.30499999999998273,-92.0477979834799,-85.65604218176313
0.3059999999999826,-92.12882960339834,-76.40661791379581
0.3069999999999825,-92.20061021426527,-67.15417851368886
0.3079999999999824,-92.26313726422192,-57.89965049359076
0.3089999999999823,-92.3164091278022,-48.64396011131768
0.3099999999999822,-92.36042510563234,-39.38803327787881
0.31099999999998207,-92.39518542403741,-30.1327954650826
0.31199999999998196,-92.42069123455643,-20.87917161323302
0.31299999999998185,-92.4369446133644,-11.628086038925014
0.31399999999998174,-92.4439485606027,-2.380462342948607
0.31499999999998163,-92.44170699961738,6.862776681689576
0.3159999999999815,-92.43022477610525,16.100709141617966
0.3169999999999814,-92.40950765716846,25.332414134815853
0.3179999999999813,-92.37956233027731,34.55697184218428
0.3189999999999812,-92.34039640214168,43.77346361896289
0.3199999999999811,-92.29201839749103,52.98097208598357
0.32099999999998097,-92.23443775776323,62.17858122075212
0.32199999999998086,-92.16766483970235,71.36537644834857
0.32299999999998075,-92.09171091386587,80.54044473213764
0.32399999999998064,-92.00658816304103,89.70287466427962
0.3249999999999805,-91.91230968057087,98.85175655603358
0.3259999999999804,-91.80888946859001,107.98618252784338
0.3269999999999803,-91.69634243617072,117.10524659919781
0.3279999999999802,-91.57468439737877,126.20804477825601
0.3289999999999801,-91.4439320692403,135.2936751512291
0.32999999999998,-91.30410306961889,144.36123797150944
0.33099999999997987,-91.15521591500433,153.40983574853902
0.33199999999997976,-90.99729001821188,162.43857333640742
0.33299999999997965,-90.83034568599354,171.4465580221712
0.33399999999997954,-90.65440411656118,180.43289961388587
0.3349999999999794,-90.46948739702147,189.39671052834228
0.3359999999999793,-90.27561850072348,198.33710587849757
0.3369999999999792,-90.07282128451901,207.25320356059353
0.3379999999999791,-89.8611204859357,216.14412434095283
0.338999999999979,-89.64054172026385,225.0089919424448
0.3399999999999789,-89.41111147755674,233.84693313061288
0.34099999999997876,-89.17285711954484,242.6570777994546
0.34199999999997865,-88.925806876465,251.4385590568455
0.34299999999997854,-88.66998984380369,260.1905133095999
0.34399999999997843,-88.40543597895577,268.9120803481584
0.3449999999999783,-88.13217609779873,277.602403430895
0.3459999999999782,-87.85024187118286,286.26062936803686
0.3469999999999781,-87.5596658213373,294.8859086051845
0.347999999999978,-87.26048131819336,303.47739530642855
0.3489999999999779,-86.95272257562448,312.0342474370523
0.3499999999999778,-86.63642464760395,320.5556268458143
0.35099999999997766,-86.31162342428044,329.0406993467995
0.35199999999997755,-85.97835562797187,337.4886348008345
0.35299999999997744,-85.63665880907836,345.89860719645753
0.35399999999997733,-85.28657134191386,354.26979473043457
0.3549999999999772,-84.92813242045818,362.6013798878145
0.3559999999999771,-84.56138205402881,370.8925495215167
0.356999999999977,-84.18636106287333,379.14249493144064
0.3579999999999769,-83.80311107368313,387.35041194309275
0.3589999999999768,-83.4116745150288,395.5155009857201
0.35999999999997667,-83.01209461271742,403.63696716994633
0.36099999999997656,-82.60441538507246,411.71402036489894
0.36199999999997645,-82.18868163813721,419.74587527482436
0.36299999999997634,-81.76493896080144,427.7317515151798
0.36399999999997623,-81.33323371985222,435.6708736881963
0.3649999999999761,-80.89361305494985,443.56247145790616
0.365999999999976,-80.44612487352863,451.40577962462635
0.3669999999999759,-79.99081784562348,459.2000381988908
0.3679999999999758,-79.52774139862316,466.94449247482595
0.3689999999999757,-79.0569457119501,474.6383931029598
0.36999999999997557,-78.57848171166795,482.28099616246084
0.37099999999997546,-78.09240106501687,489.87156323279675
0.37199999999997535,-77.59875617487783,497.4093614648083
0.37299999999997524,-77.09760017416593,504.89366365118957
0.37399999999997513,-76.5889869201534,512.3237482963706
0.374999999999975,-76.07297098872341,519.6988996857925
0.3759999999999749,-75.54960766855447,527.0184079545717
0.3769999999999748,-75.01895295523674,534.2815691555427
0.3779999999999747,-74.48106354532058,541.4876853266767
0.3789999999999746,-73.93599683029802,548.6360645578683
0.37999999999997447,-73.3838108905176,555.726021057084
0.38099999999997436,-72.82456448903343,562.7568752158645
0.38199999999997425,-72.25831706538943,569.7279536741765
0.38299999999997414,-71.68512872933853,576.6385893846103
0.38399999999997403,-71.10506025449816,583.4881216759086
0.3849999999999739,-70.51817307194277,590.2758963158318
0.3859999999999738,-69.92452926373358,597.0012655733439
0.3869999999999737,-69.32419155638657,603.6635882801202
0.3879999999999736,-68.71722331427944,610.2622298913673
0.3889999999999735,-68.10368853299768,616.7965625459489
0.38999999999997337,-67.48365183262138,623.2659651258152
0.39099999999997326,-66.85717845095263,629.6698233147288
0.39199999999997315,-66.2243342366846,636.0075296562794
0.39299999999997304,-65.58518564251307,642.2784836111855
0.3939999999999729,-64.93979971819104,648.4820916138744
0.3949999999999728,-64.2882441035268,654.617767128338
0.3959999999999727,-63.630587021326896,660.6849307032568
0.3969999999999726,-62.966897270284136,666.6830100263888
0.3979999999999725,-62.29724421781171,672.6114399782182
0.3989999999999724,-61.62169779282384,678.4696626848552
0.39999999999997227,-60.94032847846408,684.2571275701894
0.40099999999997216,-60.253207304781775,689.9732914072835
0.40199999999997205,-59.56040584135745,695.6176183690097
0.40299999999997194,-58.86199618987804,701.189580077918
0.4039999999999718,-58.15805097666265,706.6886556553385
0.4049999999999717,-57.448643345139445,712.1143317697048
0.4059999999999716,-56.733846948274824,717.4661026841034
0.4069999999999715,-56.01373594095519,722.7434703030361
0.4079999999999714,-55.288384972322575,727.9459442184001
0.4089999999999713,-54.557869178064536,733.0730417546691
0.40999999999997117,-53.82226417265938,738.1242880132863
0.41099999999997106,-53.08164604157724,743.0992159162535
0.41199999999997095,-52.33609133343815,747.9973662489168
0.41299999999997083,-51.58567705212761,752.8182877019468
0.4139999999999707,-50.83048064887052,757.5615369125055
0.4149999999999706,-50.0705800142646,762.2266785045985
0.4159999999999705,-49.30605347027364,766.81328512861
0.4169999999999704,-48.536979762181645,771.3209375000133
0.4179999999999703,-47.76343805050882,775.7492244372582
0.4189999999999702,-46.98550790288987,780.0977428988272
0.41999999999997006,-46.20326928591603,784.3660980194603
0.42099999999996995,-45.41680255694078,788.5539031455439
0.42199999999996984,-44.626188455850965,792.660779869663
0.42299999999996973,-43.83150809680368,796.6863580643073
0.4239999999999696,-43.03284295992981,800.630275914738
0.4249999999999695,-42.2302748830053,804.492179951004
0.4259999999999694,-41.42388605309058,808.2717250791079
0.4269999999999693,-40.613758998139446,811.9685746113188
0.4279999999999692,-39.799976578577954,815.5824002956325
0.4289999999999691,-38.982621978854404,819.1128823443695
0.42999999999996896,-38.16177869896096,822.5597094619152
0.43099999999996885,-37.33753054592816,825.922578871596
0.43199999999996874,-36.509961625292846,829.2011963416912
0.43299999999996863,-35.67915633254067,832.3952762105779
0.4339999999999685,-34.845199344523635,835.5045414110031
0.4349999999999684,-34.00817561085402,838.5287234934907
0.4359999999999683,-33.16817034527528,841.4675626488691
0.4369999999999682,-32.325269017010854,844.3208077299274
0.4379999999999681,-31.47955734209171,847.0882162721932
0.43899999999996797,-30.6311212746636,849.7695545138336
0.43999999999996786,-29.780046998274784,852.3645974146733
0.44099999999996775,-28.9264209171453,854.8731286743357
0.44199999999996764,-28.07032964741845,857.2949407494956
0.44299999999996753,-27.211860008395462,859.6298348702521
0.4439999999999674,-26.35109901375425,861.8776210556158
0.4449999999999673,-25.488133862753173,864.038118128107
0.4459999999999672,-24.623051931420544,866.1111537274684
0.4469999999999671,-23.755940763730937,868.0965643234907
0.447999999999967,-22.886888062769124,869.9941952279459
0.44899999999996687,-22.01598168188246,871.8039006056324
0.44999999999996676,-21.14330961582271,873.5255434845294
0.45099999999996665,-20.26895999187821,875.158995765061
0.45199999999996654,-19.393021060997075,876.7041382284668
0.45299999999996643,-18.515581188902658,878.1608605442815
0.4539999999999663,-17.636728847201827,879.5290612769222
0.4549999999999662,-16.756552604487183,880.8086478913829
0.4559999999999661,-15.875141117434005,881.9995367580366
0.456999999999966,-14.992583121892862,883.1016531565448
0.4579999999999659,-14.108967423978713,884.1149312788733
0.45899999999996577,-13.224382891157466,885.0393142314173
0.45999999999996566,-12.338918443330877,885.874754036232
0.46099999999996555,-11.452663043920637,886.6212116313739
0.46199999999996544,-10.565705690952582,887.2786568703468
0.46299999999996533,-9.678135408141866,887.8470685206618
0.4639999999999652,-8.790041235980075,888.3264342615016
0.4649999999999651,-7.901512222825092,888.7167506805004
0.465999999999965,-7.012637415994596,889.0180232696288
0.4669999999999649,-6.123505852864189,889.2302664201959
0.4679999999999648,-5.234206551970895,889.3535034169612
0.46899999999996467,-4.344828504123057,889.3877664313612
0.46999999999996456,-3.455460663517386,889.3330965138507
0.47099999999996445,-2.5661919388641543,889.1895435853609
0.47199999999996434,-1.677111184521355,888.957166427873
0.4729999999999642,-0.7883071916387319,888.6360326741143
0.4739999999999641,0.10013132068744603,888.2262187963711
0.474999999999964,0.9881157142479866,887.727810094425
0.4759999999999639,1.8755574405418716,887.1409006826121
0.4769999999999638,2.7623680495839746,886.4655934760094
0.4779999999999637,3.648459198698535,885.7020001757436
0.47899999999996357,4.533742661297499,884.8502412534355
0.47999999999996346,5.418130335642863,883.9104459347692
0.48099999999996335,6.3015342535921794,882.882752182198
0.48199999999996324,7.183866589326301,881.7673066767841
0.4829999999999631,8.06503966805856,880.564264799177
0.483999999999963,8.94496597472448,879.273790609729
0.4849999999999629,9.823558162651194,877.8960568277569
0.4859999999999628,10.700729062205651,876.4312448099435
0.4869999999999627,11.576391689420852,874.8795445278914
0.4879999999999626,12.450459254599211,873.2411545448226
0.48899999999996246,13.32284517089213,871.5162819914339
0.48999999999996235,14.193463062855058,869.7051425409053
0.49099999999996224,15.062226774977159,867.8079603830691
0.49199999999996213,15.92905038018466,865.8249681977389
0.492999999999962,16.79384818831717,863.7564071272042
0.4939999999999619,17.65653475457606,861.602526747891
0.4949999999999618,18.517024887944075,859.3635850411966
0.4959999999999617,19.375233659575382,857.0398483634949
0.4969999999999616,20.231076411155204,854.6315914153215
0.4979999999999615,21.08446876322821,852.1390972097404
0.49899999999996136,21.935326623494944,849.5626570398947
0.49999999999996125,22.78356619507528,846.902570445745
0.5009999999999611,23.62910398473835,844.1591451800017
0.501999999999961,24.471856811097815,841.3326971732519
0.5029999999999609,25.31174181277205,838.4235504982862
0.5039999999999608,26.14867645650817,835.4320373336307
0.5049999999999607,26.982578545269167,832.3584979262846
0.5059999999999606,27.8133662262835,829.203280553672
0.5069999999999605,28.640957999056067,825.9667414848093
0.5079999999999604,29.465272723340124,822.649244940691
0.5089999999999603,30.2862296270691,819.251163053904
0.5099999999999602,31.10374831424772,815.7728758274676
0.51099999999996,31.91774877280147,812.2147710929106
0.5119999999999599,32.72815138238393,808.5772444675823
0.5129999999999598,33.534876922140754,804.860699311211
0.5139999999999597,34.33784657843024,801.0655466817078
0.5149999999999596,35.13698195249896,797.192205290223
0.5159999999999595,35.93220506811222,793.2411014554601
0.5169999999999594,36.72343837913857,789.212669057253
0.5179999999999593,37.51060477708724,785.107349489409
0.5189999999999592,38.293627598598384,780.9255916118233
0.519999999999959,39.07243063288489,776.6678517018759
0.5209999999999589,39.84693812912524,772.3345934051047
0.5219999999999588,40.61707480380664,767.9262876851699
0.5229999999999587,41.382765848018,763.4434127731146
0.5239999999999586,42.14393693469155,758.8864541159182
0.5249999999999585,42.90051422579271,754.2559043243594
0.5259999999999584,43.652424379457614,749.5522631201842
0.5269999999999583,44.39959455707742,744.7760372825945
0.5279999999999582,45.1419524303286,739.9277405940544
0.5289999999999581,45.8794261881489,735.0078937854239
0.529999999999958,46.61194454365801,730.0170244804273
0.5309999999999578,47.3394367410224,724.955667139458
0.5319999999999577,48.06183256226361,719.8243630027292
0.5329999999999576,48.77906233400939,714.6236600327742
0.5339999999999575,49.49105693418691,709.3541128563045
0.5349999999999574,50.197747798657794,704.0162827054301
0.5359999999999573,50.89906692779361,698.610737358249
0.5369999999999572,51.59494689299214,693.1380510788108
